trade_date,open,high,low,close,vol,amount,outstanding_share,turnover
2023-08-23,8.83,8.9,8.75,8.76,7764500.0,71842163.0,1695271857.0,0.004580091368791005
2023-08-24,8.69,8.69,8.28,8.4,26217266.0,231316731.0,1695271857.0,0.015464933185639499
2023-08-25,8.32,8.45,8.28,8.32,11069734.0,97262918.0,1695271857.0,0.006529769225090133
2023-08-28,8.61,8.76,8.38,8.39,13998600.0,125410687.0,1695271857.0,0.008257436671409334
2023-08-29,8.4,8.53,8.38,8.48,11656354.0,103678396.0,1695271857.0,0.006875802221259902
2023-08-30,8.49,8.6,8.47,8.48,8156260.0,72964845.0,1695271857.0,0.004811181148511215
2023-08-31,8.48,8.5,8.41,8.44,6870373.0,60983079.0,1695271857.0,0.0040526674064878315
2023-09-01,8.46,8.57,8.42,8.55,7895941.0,70407066.0,1695271857.0,0.004657625246002064
2023-09-04,8.55,8.65,8.54,8.64,8192077.0,74024267.0,1695271857.0,0.00483230873335969
2023-09-05,8.64,8.66,8.57,8.59,6129425.0,55436615.0,1695271857.0,0.0036156000435510092
2023-09-06,8.58,8.72,8.52,8.68,8057501.0,73224917.0,1695271857.0,0.00475292559522505
2023-09-07,8.64,8.72,8.56,8.56,6720021.0,61000900.0,1695271857.0,0.003963978386270114
2023-09-08,8.57,8.68,8.54,8.63,6774724.0,61382697.0,1695271857.0,0.003996246367227932
2023-09-11,8.65,8.69,8.61,8.68,7618863.0,69294791.0,1695271857.0,0.004494183613407321
2023-09-12,8.69,8.74,8.66,8.7,4630280.0,42322984.0,1695271857.0,0.0027312905484043553
2023-09-13,8.72,8.72,8.6,8.67,6414481.0,58189826.0,1695271857.0,0.0037837477060176316
2023-09-14,8.65,8.69,8.6,8.61,4411133.0,40030184.0,1695271857.0,0.002602021016149034
2023-09-15,8.63,8.68,8.61,8.63,4683200.0,42507432.0,1695271857.0,0.0027625067806455066
2023-09-18,8.61,8.66,8.56,8.64,5335980.0,48281567.0,1695271857.0,0.003147565965875643
2023-09-19,8.62,8.64,8.49,8.55,5896579.0,52995698.0,1695271857.0,0.003478249801441728
2023-09-20,8.55,8.58,8.5,8.5,4690300.0,42047014.0,1695271857.0,0.0027666948994836053
2023-09-21,8.49,8.56,8.46,8.46,4399477.0,39294461.0,1695271857.0,0.00259514542274384
2023-09-22,8.46,8.59,8.45,8.58,4762389.0,42669125.0,1695271857.0,0.00280921846271173
2023-09-25,8.58,8.58,8.44,8.46,5742204.0,51289733.0,1695271857.0,0.0033871877105077193
2023-09-26,8.47,8.5,8.38,8.39,6244379.0,55217078.0,1695271857.0,0.003683408636919288
2023-09-27,8.37,8.43,8.37,8.41,5682121.0,50188725.0,1695271857.0,0.00335174619724723
2023-09-28,8.42,8.47,8.41,8.43,4788651.0,42437511.0,1695271857.0,0.0028247097834055534
2023-10-09,8.44,8.56,8.44,8.47,7042129.0,62858681.0,1695271857.0,0.004153982130312684
2023-10-10,8.49,8.54,8.42,8.46,5982300.0,53251232.0,1695271857.0,0.0035288145528390024
2023-10-11,8.46,8.49,8.4,8.41,6554800.0,58160169.0,1695271857.0,0.0038665185014039906
2023-10-12,8.41,8.49,8.41,8.46,6165400.0,54820987.0,1695271857.0,0.0036368208287905295
2023-10-13,8.44,8.46,8.33,8.34,6571041.0,57843694.0,1695271857.0,0.003876098675777168
2023-10-16,8.37,8.48,8.31,8.41,8421081.0,74407980.0,1695271857.0,0.0049673926722892565
2023-10-17,8.5,8.61,8.41,8.55,9816763.0,87709940.0,1695271857.0,0.005790671837950531
2023-10-18,8.53,8.55,8.32,8.33,6470036.0,57043270.0,1695271857.0,0.0038165182612360207
2023-10-19,8.34,8.36,8.19,8.19,8173500.0,70957489.0,1695271857.0,0.004821350608901189
2023-10-20,8.2,8.23,8.13,8.15,6019793.0,51701675.0,1695271857.0,0.003550930769683626
2023-10-23,8.12,8.39,8.0,8.18,9649352.0,83465288.0,1695271857.0,0.005691920124879416
2023-10-24,8.23,8.25,8.05,8.14,7364971.0,62844991.0,1695271857.0,0.004344418843260488
2023-10-25,8.17,8.29,8.17,8.21,5532005.0,47839507.0,1695271857.0,0.0032631963877401875
2023-10-26,8.09,8.2,7.78,8.13,13712998.0,115046836.0,1695271857.0,0.008088966936705303
2023-10-27,8.08,8.15,8.04,8.11,8305022.0,70553071.0,1695271857.0,0.004898932266059555
2023-10-30,8.07,8.23,8.05,8.2,9308639.0,79963809.0,1695271857.0,0.0054909417398533505
2023-10-31,8.18,8.3,8.17,8.21,6016875.0,51964022.0,1695271857.0,0.0035492095118287567
2023-11-01,8.21,8.28,8.2,8.21,7096387.0,61327841.0,1695271857.0,0.004185987616498255
2023-11-02,8.23,8.26,8.01,8.04,7818138.0,66619522.0,1695271857.0,0.004611731131923109
2023-11-03,8.02,8.25,8.01,8.16,8935903.0,76714245.0,1695271857.0,0.005271073759115674
2023-11-06,8.17,8.3,8.17,8.29,7787600.0,67535747.0,1695271857.0,0.0045937175019121436
2023-11-07,8.28,8.3,8.2,8.24,5810898.0,50298393.0,1695271857.0,0.003427708645080162
2023-11-08,8.25,8.27,8.19,8.22,6581200.0,56843646.0,1695271857.0,0.0038820912249710048
2023-11-09,8.21,8.24,8.15,8.17,4802336.0,41279970.0,1695271857.0,0.002832782234997015
2023-11-10,8.17,8.22,8.12,8.21,4217200.0,36218857.0,1695271857.0,0.0024876246146519967
2023-11-13,8.21,8.36,8.18,8.33,11212578.0,97593421.0,1695271857.0,0.0066140294571055335
2023-11-14,8.35,8.47,8.34,8.37,13812881.0,122050394.0,1695271857.0,0.008147885510494852
2023-11-15,8.41,8.44,8.28,8.34,9786806.0,85638738.0,1695271857.0,0.005773000925833219
2023-11-16,8.33,8.35,8.24,8.25,5918436.0,51595747.0,1695271857.0,0.003491142718828252
2023-11-17,8.24,8.29,8.22,8.26,4048700.0,35126048.0,1695271857.0,0.0023882305267337424
2023-11-20,8.25,8.4,8.25,8.37,7739446.0,67916182.0,1695271857.0,0.004565312618175552
2023-11-21,8.38,8.43,8.34,8.37,7624402.0,67130391.0,1695271857.0,0.0044974509359769314
2023-11-22,8.35,8.38,8.26,8.26,4474602.0,39089191.0,1695271857.0,0.0026394598491821714
2023-11-23,8.24,8.35,8.24,8.33,4471098.0,39000664.0,1695271857.0,0.002637392924054186
2023-11-24,8.33,8.38,8.21,8.21,5543900.0,48108847.0,1695271857.0,0.0032702129614837344
2023-11-27,8.22,8.28,8.19,8.27,5518160.0,47751845.0,1695271857.0,0.0032550295560058954
2023-11-28,8.25,8.33,8.23,8.31,4477160.0,38955540.0,1695271857.0,0.0026409687517156724
2023-11-29,8.33,8.33,8.24,8.25,4394954.0,38196076.0,1695271857.0,0.0025924774140812035
2023-11-30,8.25,8.3,8.17,8.2,5043300.0,43591059.0,1695271857.0,0.0029749210896031528
2023-12-01,8.19,8.31,8.18,8.28,5470803.0,47315253.0,1695271857.0,0.0032270948033557784
2023-12-04,8.28,8.35,8.27,8.27,5566200.0,48603429.0,1695271857.0,0.00328336719389072
2023-12-05,8.28,8.28,8.14,8.15,6488688.0,55913489.0,1695271857.0,0.0038275206263864736
2023-12-06,8.13,8.17,8.1,8.11,5898181.0,50356499.0,1695271857.0,0.0034791947826218177
2023-12-07,8.09,8.16,8.01,8.08,5645101.0,47768097.0,1695271857.0,0.0033299089916998485
2023-12-08,8.07,8.1,7.93,7.94,8973520.0,75530521.0,1695271857.0,0.005293263120570992
2023-12-11,7.94,8.08,7.85,8.05,8603536.0,72206623.0,1695271857.0,0.0050750184782899985
2023-12-12,8.04,8.15,8.02,8.11,6255668.0,53330617.0,1695271857.0,0.0036900677458718647
2023-12-13,8.09,8.15,8.05,8.08,5026052.0,42796154.0,1695271857.0,0.0029647469102060367
2023-12-14,8.11,8.14,8.03,8.04,5067349.0,43020783.0,1695271857.0,0.002989107014946453
2023-12-15,8.04,8.08,7.98,8.02,6889100.0,58095016.0,1695271857.0,0.004063714012330236
2023-12-18,8.02,8.03,7.83,7.87,8339801.0,69242367.0,1695271857.0,0.004919447559731419
2023-12-19,7.87,7.88,7.73,7.78,7131432.0,58311085.0,1695271857.0,0.004206659817157573
2023-12-20,7.78,7.8,7.61,7.62,7152700.0,57782760.0,1695271857.0,0.004219205297643303
2023-12-21,7.61,7.7,7.5,7.67,8886900.0,71140894.0,1695271857.0,0.0052421680707461895
2023-12-22,7.7,7.78,7.65,7.71,7433000.0,60199105.0,1695271857.0,0.0043845475103642916
2023-12-25,7.7,7.81,7.68,7.76,7851040.0,64074573.0,1695271857.0,0.004631139228544393
2023-12-26,7.78,7.79,7.62,7.67,5831241.0,47000336.0,1695271857.0,0.003439708490365153
2023-12-27,7.68,7.71,7.62,7.69,4196402.0,33760267.0,1695271857.0,0.0024753563758358314
2023-12-28,7.67,7.82,7.65,7.79,5888402.0,48030860.0,1695271857.0,0.0034734263862672026
2023-12-29,7.82,7.89,7.79,7.86,5070608.0,41868092.0,1695271857.0,0.0029910294204807293
2024-01-02,7.86,8.06,7.86,8.0,10812712.0,90949664.0,1695271857.0,0.00637815814339918
2024-01-03,7.98,8.01,7.94,7.99,5321704.0,44614314.0,1695271857.0,0.0031391448976316014
2024-01-04,7.98,8.02,7.95,7.97,7018600.0,58884080.0,1695271857.0,0.004140102940433582
2024-01-05,7.97,8.01,7.81,7.86,5795505.0,48103130.0,1695271857.0,0.003418628685463986
2024-01-08,7.82,7.83,7.62,7.62,8515062.0,68742861.0,1695271857.0,0.005022829798560149
2024-01-09,7.62,7.68,7.56,7.6,7957600.0,63572217.0,1695271857.0,0.004693996403669432
2024-01-10,7.59,7.62,7.47,7.51,5689375.0,45088259.0,1695271857.0,0.0033560251569728027
2024-01-11,7.49,7.67,7.49,7.64,6184521.0,49419862.0,1695271857.0,0.003648099845734654
2024-01-12,7.62,7.71,7.61,7.63,5081000.0,40849683.0,1695271857.0,0.002997159410757563
2024-01-15,7.62,7.62,7.51,7.53,6705887.0,53194662.0,1695271857.0,0.003955641080402835
2024-01-16,7.53,7.53,7.38,7.45,8134900.0,63647383.0,1695271857.0,0.004798581399443357
2024-01-17,7.43,7.48,7.34,7.34,5117800.0,39905329.0,1695271857.0,0.003018866843608553
2024-01-18,7.29,7.3,7.02,7.22,10659754.0,80014786.0,1695271857.0,0.006287931906605113
2024-01-19,7.22,7.22,7.11,7.12,5193175.0,39083120.0,1695271857.0,0.0030633287390200567
2024-01-22,7.12,7.16,6.73,6.76,9214374.0,67228234.0,1695271857.0,0.005435337088828933
2024-01-23,6.75,6.84,6.68,6.78,8024300.0,57176386.0,1695271857.0,0.004733341125711851
2024-01-24,6.81,6.95,6.7,6.93,11070058.0,79612568.0,1695271857.0,0.006529960344879364
2024-01-25,6.93,7.32,6.93,7.31,11272640.0,84841275.0,1695271857.0,0.006649458582972277
2024-01-26,7.32,7.44,7.27,7.36,8500812.0,65820735.0,1695271857.0,0.005014424067089318
2024-01-29,7.36,7.43,7.26,7.27,8138023.0,62656022.0,1695271857.0,0.004800423581856229
2024-01-30,7.22,7.36,7.16,7.18,7890543.0,59991825.0,1695271857.0,0.004654441095933323
2024-01-31,7.13,7.16,6.94,6.95,10483981.0,77349579.0,1695271857.0,0.006184247651319324
2024-02-01,6.93,7.01,6.77,6.85,9691957.0,70018938.0,1695271857.0,0.005717051787287471
2024-02-02,6.83,6.92,6.44,6.54,14023300.0,98292948.0,1695271857.0,0.008272006605958775
2024-02-05,6.5,6.65,6.03,6.43,17812360.0,118350957.0,1695271857.0,0.010507081755914503
2024-02-06,6.23,6.83,6.2,6.8,15034652.0,103301335.0,1695271857.0,0.008868578769782526
2024-02-07,6.83,7.4,6.83,7.31,28224721.0,215036344.0,1695271857.0,0.016649082495799373
2024-02-08,7.38,7.63,7.34,7.36,23369836.0,184434142.0,1695271857.0,0.013785302872517396
2024-02-19,7.42,7.44,7.21,7.27,17574424.0,135078832.0,1695271857.0,0.01036672904551143
2024-02-20,7.27,7.3,7.18,7.29,8666373.0,66031640.0,1695271857.0,0.005112084509758956
2024-02-21,7.23,7.44,7.2,7.27,11020855.0,85008989.0,1695271857.0,0.006500936681331341
2024-02-22,7.28,7.34,7.21,7.33,13118682.0,100309126.0,1695271857.0,0.007738394255665391
2024-02-23,7.33,7.42,7.28,7.41,11228767.0,86747207.0,1695271857.0,0.006623578957932291
2024-02-26,7.45,7.55,7.41,7.46,14586451.0,114532849.0,1695271857.0,0.008604195804803006
2024-02-27,7.43,7.54,7.4,7.54,12508226.0,98186335.0,1695271857.0,0.007378300977717463
2024-02-28,7.52,7.62,7.37,7.37,17676588.0,139763766.0,1695271857.0,0.010426993126212205
2024-02-29,7.31,7.6,7.29,7.6,14378059.0,113451783.0,1695271857.0,0.008481270387773564
2024-03-01,7.62,7.72,7.57,7.71,12807415.0,102999984.0,1695271857.0,0.007554785356175472
2024-03-04,7.67,7.7,7.59,7.62,12363000.0,99098074.0,1695271857.0,0.007292635661325675
2024-03-05,7.6,7.73,7.57,7.7,12218300.0,98681979.0,1695271857.0,0.007207280619653441
2024-03-06,7.63,7.7,7.61,7.67,10048100.0,80676096.0,1695271857.0,0.0059271319573377425
2024-03-07,7.63,7.81,7.6,7.62,13952329.0,112622292.0,1695271857.0,0.008230142523978677
2024-03-08,7.57,7.63,7.48,7.58,10369200.0,82205465.0,1695271857.0,0.006116541106480481
2024-03-11,7.57,7.64,7.56,7.63,8531000.0,68257009.0,1695271857.0,0.005032231240537841
2024-03-12,7.63,7.68,7.58,7.64,11403755.0,91489814.0,1695271857.0,0.006726800160642318
2024-03-13,7.66,7.7,7.55,7.59,11865426.0,95027015.0,1695271857.0,0.006999128753896373
2024-03-14,7.57,7.63,7.45,7.49,11299585.0,89497897.0,1695271857.0,0.006665352788900807
2024-03-15,7.49,7.56,7.42,7.53,8004310.0,62799240.0,1695271857.0,0.0047215495066169795
2024-03-18,7.53,7.61,7.53,7.6,12041744.0,95898578.0,1695271857.0,0.007103134491543677
2024-03-19,7.61,7.62,7.56,7.57,11855734.0,94495519.0,1695271857.0,0.006993411676744422
2024-03-20,7.57,7.6,7.54,7.6,8055230.0,64082598.0,1695271857.0,0.004751585987072751
2024-03-21,7.59,7.68,7.55,7.68,13916300.0,111514154.0,1695271857.0,0.008208889885440952
2024-03-22,7.65,7.65,7.47,7.5,11037910.0,87401790.0,1695271857.0,0.006510997014681168
2024-03-25,7.45,7.55,7.34,7.35,8935200.0,70092665.0,1695271857.0,0.005270659076363113
2024-03-26,7.32,7.38,7.22,7.31,8531900.0,65494998.0,1695271857.0,0.005032762128841262
2024-03-27,7.3,7.3,7.04,7.06,9184202.0,69454416.0,1695271857.0,0.005417539353394693
2024-03-28,7.09,7.34,7.07,7.29,9815734.0,74783607.0,1695271857.0,0.005790064855656953
2024-03-29,7.33,7.43,7.26,7.43,9035802.0,69752756.0,1695271857.0,0.005330001770919506
2024-04-01,7.42,7.61,7.42,7.6,12026157.0,95547360.0,1695271857.0,0.007093940096004319
2024-04-02,7.6,7.67,7.57,7.61,11994335.0,96082577.0,1695271857.0,0.00707516906534714
2024-04-03,7.58,7.62,7.53,7.53,12584160.0,100236788.0,1695271857.0,0.007423092613752981
2024-04-08,7.54,7.56,7.41,7.41,9007563.0,70842186.0,1695271857.0,0.005313344265585835
2024-04-09,7.41,7.47,7.37,7.42,6814466.0,53088965.0,1695271857.0,0.004019689214955215
2024-04-10,7.39,7.44,7.22,7.29,7843117.0,60281037.0,1695271857.0,0.00462646564184661
2024-04-11,7.3,7.49,7.23,7.38,8346281.0,64803600.0,1695271857.0,0.004923269955516049
2024-04-12,7.35,7.48,7.34,7.36,7445998.0,58010783.0,1695271857.0,0.004392214717217476
2024-04-15,7.42,7.59,7.28,7.51,15134510.0,118890356.0,1695271857.0,0.008927482596674759
2024-04-16,7.5,7.51,7.17,7.19,16492377.0,127351612.0,1695271857.0,0.009728455605453963
2024-04-17,7.22,7.42,7.22,7.4,16472000.0,127283860.0,1695271857.0,0.009716435704388621
2024-04-18,7.4,7.49,7.35,7.39,14719289.0,114731244.0,1695271857.0,0.008682553738636151
2024-04-19,7.35,7.55,7.33,7.55,14870492.0,116739657.0,1695271857.0,0.008771744743238547
2024-04-22,7.59,7.69,7.51,7.51,18992374.0,151697871.0,1695271857.0,0.011203143567551125
2024-04-23,7.49,7.65,7.48,7.57,16654906.0,132612008.0,1695271857.0,0.009824327544416965
2024-04-24,7.55,7.63,7.46,7.62,11983016.0,95313184.0,1695271857.0,0.007068492260117782
2024-04-25,7.62,7.65,7.5,7.53,11589400.0,92230054.0,1695271857.0,0.0068363076707407405
2024-04-26,7.44,7.6,7.42,7.58,14180528.0,112251274.0,1695271857.0,0.008364751612814629
2024-04-29,7.54,7.68,7.54,7.65,16226887.0,129948915.0,1695271857.0,0.009571849454703713
2024-04-30,7.66,7.71,7.56,7.62,14322249.0,114593599.0,1695271857.0,0.00844834941420254
2024-05-06,7.66,7.74,7.63,7.69,16500607.0,133159366.0,1695271857.0,0.009733310284050802
2024-05-07,7.71,7.78,7.64,7.77,17150741.0,139359334.0,1695271857.0,0.01011680865766888
2024-05-08,7.75,7.82,7.68,7.68,12449268.0,101324174.0,1695271857.0,0.00734352307483625
2024-05-09,7.66,7.8,7.66,7.8,12490117.0,101755815.0,1695271857.0,0.007367618915176741
2024-05-10,7.78,7.82,7.71,7.79,11140653.0,90856357.0,1695271857.0,0.00657160263352381
2024-05-13,7.73,7.81,7.66,7.74,12310500.0,100088345.0,1695271857.0,0.0072616671769594535
2024-05-14,7.72,7.8,7.71,7.72,8055200.0,65634082.0,1695271857.0,0.00475156829079597
2024-05-15,7.72,7.74,7.67,7.68,8132300.0,65853074.0,1695271857.0,0.004797047722122364
2024-05-16,7.7,7.73,7.62,7.62,8367400.0,67477559.0,1695271857.0,0.004935727544493768
2024-05-17,7.64,7.71,7.62,7.71,8270836.0,66575110.0,1695271857.0,0.004878766768792057
2024-05-20,7.71,7.83,7.7,7.8,13038600.0,106599910.0,1695271857.0,0.007691155814426995
2024-05-21,7.79,7.81,7.71,7.72,10183100.0,83076878.0,1695271857.0,0.006006765202850884
2024-05-22,7.73,7.74,7.64,7.69,9606100.0,77525093.0,1695271857.0,0.005666406812768791
2024-05-23,7.67,7.81,7.6,7.61,14032357.0,113185705.0,1695271857.0,0.008277349111918868
2024-05-24,7.56,7.63,7.54,7.54,9712215.0,77357674.0,1695271857.0,0.0057290014931215836
2024-05-27,7.55,7.59,7.39,7.49,10681446.0,83709056.0,1695271857.0,0.006300727494469343
2024-05-28,7.49,7.49,7.38,7.39,12303130.0,96034524.0,1695271857.0,0.007257319791630328
2024-05-29,7.42,7.47,7.37,7.41,7655300.0,59690363.0,1695271857.0,0.004515676921309265
2024-05-30,7.4,7.47,7.34,7.42,7265900.0,56684560.0,1695271857.0,0.004285979248695804
2024-05-31,7.44,7.56,7.43,7.52,9870563.0,77823073.0,1695271857.0,0.00582240716097725
2024-06-03,7.53,7.6,7.41,7.44,10705554.0,84349705.0,1695271857.0,0.006314948222490312
2024-06-04,7.47,7.48,7.39,7.47,7278709.0,56865912.0,1695271857.0,0.004293534969005269
2024-06-05,7.43,7.62,7.43,7.45,12272504.0,97217819.0,1695271857.0,0.0072392542525408065
2024-06-06,7.5,7.5,7.23,7.26,14434838.0,111205778.0,1695271857.0,0.008514762951084606
2024-06-07,7.31,7.4,7.28,7.34,9160210.0,70609982.0,1695271857.0,0.005403387050977276
2024-06-11,7.28,7.37,7.26,7.34,8100050.0,62177364.0,1695271857.0,0.004778024224583114
2024-06-12,7.32,7.44,7.3,7.42,9040969.0,70277446.0,1695271857.0,0.005333049659657035
2024-06-13,7.42,7.45,7.33,7.39,8687900.0,67414617.0,1695271857.0,0.005124782768100892
2024-06-14,7.34,7.41,7.29,7.4,10845604.0,83720941.0,1695271857.0,0.006397560341261537
2024-06-17,7.34,7.39,7.2,7.21,16433638.0,125866092.0,1695271857.0,0.00969380688539325
2024-06-18,7.24,7.29,7.2,7.27,7363111.0,56166469.0,1695271857.0,0.0043433216741000855
2024-06-19,7.29,7.29,7.2,7.21,5592144.0,42475435.0,1698676887.0,0.00329205868567281
2024-06-20,7.19,7.2,6.99,7.02,9759582.0,72428672.0,1698676887.0,0.005745402244941477
2024-06-21,7.0,7.04,6.97,6.97,5641050.0,41494784.0,1698676887.0,0.003320849328775261
2024-06-24,6.94,6.95,6.78,6.79,9612765.0,69084402.0,1698676887.0,0.00565897203498007
2024-06-25,6.83,6.88,6.72,6.76,7365318.0,52595926.0,1698676887.0,0.004335914650023727
2024-06-26,6.75,6.85,6.71,6.84,5915192.0,42133076.0,1698676887.0,0.003482234935477756
2024-06-27,6.83,6.83,6.7,6.73,7436825.0,52697644.0,1698676887.0,0.0043780103543611705
2024-06-28,6.73,6.91,6.71,6.85,11243692.0,81000057.0,1698676887.0,0.006619088118551648
2024-07-01,6.85,6.92,6.8,6.91,7334207.0,52915807.0,1698676887.0,0.0043175998073140326
2024-07-02,6.88,6.93,6.85,6.88,5818392.0,42117045.0,1698676887.0,0.003425249407069845
2024-07-03,6.88,6.88,6.83,6.86,4947100.0,35595246.0,1698676887.0,0.002912325491598921
2024-07-04,6.86,6.88,6.69,6.71,8152601.0,57783109.0,1698676887.0,0.004799383015329154
2024-07-05,6.7,6.77,6.63,6.75,7456138.0,52511637.0,1698676887.0,0.004389379791449414
2024-07-08,6.75,6.76,6.61,6.69,11958559.0,83801853.0,1698676887.0,0.007039925657150594
2024-07-09,6.66,6.69,6.52,6.68,14444461.0,100398193.0,1698676887.0,0.008503359944756816
2024-07-10,6.64,6.71,6.62,6.65,8546559.0,59784633.0,1698676887.0,0.005031303519466795
2024-07-11,6.78,6.9,6.74,6.89,12269763.0,84944666.0,1698676887.0,0.007223129421434225
2024-07-12,6.88,6.94,6.85,6.89,6122700.0,42796133.0,1698676887.0,0.0036043935411478874
2024-07-15,6.87,6.92,6.73,6.75,11150965.0,76802606.0,1698676887.0,0.006564500338668586
2024-07-16,6.76,6.79,6.72,6.76,5696413.0,38979676.0,1698676887.0,0.0033534411656476492
2024-07-17,6.77,6.78,6.7,6.76,7827700.0,53420114.0,1698913437.0,0.004607474300646196
2024-07-18,6.72,6.94,6.65,6.92,10220266.0,70478108.0,1698913437.0,0.006015766181735132
2024-07-19,6.89,7.03,6.87,6.99,9831169.0,69122902.0,1698913437.0,0.005786739209832973
2024-07-22,6.95,7.02,6.93,6.95,9264217.0,65392748.0,1698913437.0,0.005453024738187411
2024-07-23,6.94,7.0,6.87,6.87,7845900.0,55220767.0,1698913437.0,0.004618187030090574
2024-07-24,6.87,7.02,6.86,6.93,9066971.0,63611280.0,1698913437.0,0.005336923472693682
2024-07-25,6.93,7.0,6.87,6.95,7561845.0,53142468.0,1698913437.0,0.004450988988204701
2024-07-26,6.94,7.14,6.94,7.11,12394900.0,88735138.0,1698913437.0,0.00729578077967724
2024-07-29,7.12,7.32,7.11,7.2,15166409.0,111002056.0,1698913437.0,0.008927122871416785
2024-07-30,7.2,7.29,7.16,7.27,10118127.0,74071344.0,1698913437.0,0.0059556459909263755
2024-07-31,7.25,7.4,7.25,7.38,13547950.0,100901912.0,1698913437.0,0.007974479278899247
2024-08-01,7.39,7.53,7.37,7.43,13012169.0,98218660.0,1698913437.0,0.00765911241656746
2024-08-02,7.4,7.59,7.36,7.5,14010769.0,106622472.0,1698913437.0,0.008246899868389234
2024-08-05,7.45,7.6,7.36,7.37,14702080.0,111589348.0,1698913437.0,0.00865381347854982
2024-08-06,7.38,7.6,7.38,7.55,11612617.0,88560156.0,1698913437.0,0.006835320003416984
2024-08-07,7.51,7.64,7.5,7.57,10863696.0,83418140.0,1698913437.0,0.006394496484284385
2024-08-08,7.54,7.6,7.44,7.54,10618409.0,81031197.0,1698913437.0,0.006250117733338052
2024-08-09,7.53,7.58,7.44,7.46,6686616.0,50775974.0,1698913437.0,0.003935819126728115
2024-08-12,7.45,7.5,7.4,7.43,6935938.0,52298098.0,1698913437.0,0.004082572925108956
2024-08-13,7.43,7.52,7.4,7.52,7380691.0,55758155.0,1698913437.0,0.004344359659096628
2024-08-14,7.5,7.52,7.37,7.38,5925300.0,44566889.0,1698913437.0,0.003487699767954687
2024-08-15,7.35,7.48,7.34,7.39,6027200.0,45226870.0,1698913437.0,0.0035476792806130473
2024-08-16,7.42,7.42,7.34,7.38,5696400.0,42633579.0,1698913437.0,0.003352966593788851
2024-08-19,7.36,7.49,7.36,7.41,6290091.0,47368882.0,1698913437.0,0.00370241994854503
2024-08-20,7.39,7.42,7.26,7.28,6342900.0,46947864.0,1698913437.0,0.003733503933667457
2024-08-21,7.26,7.36,7.25,7.32,6041593.0,44832067.0,1698913437.0,0.0035561511660467254
2024-08-22,7.27,7.28,6.84,6.87,22318412.0,157629863.0,1698913437.0,0.013136874141987259
2024-08-23,6.82,6.89,6.68,6.76,12139500.0,83329293.0,1698913437.0,0.007145449400551183
2024-08-26,6.74,6.76,6.61,6.66,13093879.0,88332101.0,1698913437.0,0.007707207862880656
2024-08-27,6.65,6.65,6.51,6.55,11239779.0,74686103.0,1698913437.0,0.006615863266022305
2024-08-28,6.53,6.58,6.51,6.55,9973080.0,66061336.0,1698913437.0,0.0058702696575352355
2024-08-29,6.53,6.62,6.49,6.56,9682502.0,64411565.0,1698913437.0,0.005699232102783116
2024-08-30,6.57,6.74,6.54,6.64,12166800.0,82005230.0,1698913437.0,0.007161518494717751
2024-09-02,6.63,6.64,6.53,6.53,13200632.0,87887634.0,1698913437.0,0.007770043907187015
2024-09-03,6.55,6.61,6.54,6.57,6757804.0,45011913.0,1698913437.0,0.003977721202754841
2024-09-04,6.55,6.59,6.53,6.54,6418500.0,42600157.0,1698913437.0,0.003778002963667183
2024-09-05,6.54,6.6,6.54,6.57,5277700.0,35112071.0,1698913437.0,0.003106514955417355
2024-09-06,6.58,6.62,6.55,6.56,8611128.0,57435565.0,1698913437.0,0.005068609037083035
2024-09-09,6.55,6.56,6.49,6.53,7864094.0,52001509.0,1698913437.0,0.004628896227865905
2024-09-10,6.55,6.56,6.36,6.49,8650086.0,56645604.0,1698913437.0,0.005091540164209084
2024-09-11,6.49,6.49,6.4,6.42,5539377.0,36066775.0,1698913437.0,0.0032605410489787066
2024-09-12,6.43,6.52,6.43,6.43,5263691.0,34473985.0,1698913437.0,0.0030982690968027232
2024-09-13,6.47,6.47,6.4,6.41,6242000.0,40587740.0,1698913437.0,0.00367411303251703
2024-09-18,6.41,6.44,6.31,6.42,6143014.0,39628434.0,1698913437.0,0.003615848733792786
2024-09-19,6.45,6.55,6.38,6.55,7458710.0,49092615.0,1698913437.0,0.004390282540334043
2024-09-20,6.51,6.55,6.45,6.51,5172900.0,34004923.0,1698913437.0,0.003044828469385989
2024-09-23,6.51,6.55,6.48,6.52,5589128.0,36937646.0,1698913437.0,0.0032898250601098755
2024-09-24,6.53,6.7,6.53,6.7,12313382.0,82909279.0,1698913437.0,0.007247798346773568
2024-09-25,6.71,6.92,6.71,6.78,15872045.0,109771764.0,1698913437.0,0.00934246834142851
2024-09-26,6.79,6.94,6.74,6.94,16629193.0,115706838.0,1698913437.0,0.009788134367436873
2024-09-27,7.01,7.21,7.0,7.2,14468800.0,104119474.0,1698913437.0,0.008516502185979238
2024-09-30,7.5,7.84,7.35,7.8,36452121.0,281262864.0,1698913437.0,0.02145613790916176
2024-10-08,8.58,8.58,7.88,8.27,48388229.0,405073066.0,1698913437.0,0.02848186843789146
2024-10-09,8.19,8.19,7.75,7.78,33220907.0,266688341.0,1698913437.0,0.019554208164167933
2024-10-10,7.89,8.01,7.67,7.86,22559966.0,179601349.0,1698913437.0,0.013279055606174478
2024-10-11,7.85,7.85,7.45,7.52,17579409.0,135588297.0,1698913437.0,0.010347442440058823
